UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON
234933,11,1152,660.0,177.0,315.0
234951,1,2788,319.0,565.0,1904.0
234951,2,2788,319.0,565.0,1904.0
234951,3,2382,312.0,553.0,1517.0
234951,11,406,7.0,12.0,387.0
234979,1,6030,1314.0,1654.0,2080.0
234979,2,6030,1314.0,1654.0,2080.0
234979,3,5104,1314.0,1654.0,1174.0
234979,11,1088,87.0,95.0,906.0
235024,1,443,0.0,66.0,377.0
235024,2,443,0.0,66.0,377.0
235024,3,416,0.0,66.0,350.0
235024,11,114,0.0,2.0,27.0
235097,1,6030,1314.0,1654.0,2714.0
235097,2,6030,869.0,1654.0,2714.0
235097,3,6030,868.0,1654.0,2714.0
235097,11,666,1.0,3.0,662.0
235097,11,3306,1314.0,197.0,1170.0
235103,1,5753,1314.0,1654.0,1790.0
235103,2,5753,1314.0,1654.0,1790.0
235103,3,3749,1314.0,1273.0,864.0
235103,11,2004,636.0,442.0,926.0
235149,1,6030,1314.0,1654.0,1944.0
235149,2,6030,1314.0,1654.0,1944.0
235149,3,5370,1314.0,1644.0,1595.0
235149,11,684,201.0,134.0,349.0
235167,1,2105,638.0,1406.0,61.0
235167,2,1851,605.0,1196.0,50.0
235167,3,1799,586.0,1173.0,40.0
235167,11,114,19.0,23.0,16.0
235167,11,254,33.0,210.0,16.0
235237,1,6030,1314.0,1654.0,2714.0
235237,2,6030,1314.0,1654.0,2714.0
235237,3,6030,1314.0,1654.0,1027.0
235237,11,2326,407.0,189.0,1730.0
235316,1,6030,656.0,685.0,2714.0
235316,2,5084,0.0,276.0,2714.0
235316,3,5018,0.0,276.0,2714.0
235316,11,114,0.0,2.0,66.0
235316,11,2169,656.0,409.0,1104.0
235334,1,1475,526.0,370.0,579.0
235334,2,1475,526.0,370.0,579.0
235334,3,1220,463.0,319.0,438.0
235334,11,255,63.0,51.0,141.0
235343,1,6030,1314.0,1654.0,1754.0
235343,2,6030,1314.0,1654.0,1754.0
235343,3,5518,1314.0,1654.0,1455.0
235343,11,734,257.0,178.0,299.0
235422,1,853,90.0,252.0,511.0
235422,2,796,56.0,235.0,505.0
235422,3,796,56.0,235.0,505.0
235422,11,114,34.0,17.0,16.0
235431,1,4684,1314.0,1526.0,1419.0
235431,2,4684,1314.0,1526.0,1419.0
235431,3,4318,1314.0,1426.0,1308.0
235431,11,366,155.0,100.0,111.0
235547,1,728,25.0,2.0,703.0
235547,11,654,25.0,2.0,629.0
235671,1,4133,655.0,609.0,2714.0
235671,2,4133,655.0,609.0,2714.0
235671,3,1910,496.0,550.0,864.0
235671,11,2223,159.0,59.0,2005.0
235699,1,3150,797.0,666.0,1687.0
235699,2,3150,797.0,666.0,1687.0
235699,3,2237,722.0,572.0,943.0
235699,11,913,75.0,94.0,744.0
235750,1,2435,894.0,849.0,692.0
235750,2,2435,894.0,849.0,692.0
235750,3,2121,856.0,831.0,434.0
235750,11,314,38.0,18.0,258.0
236072,1,4675,1314.0,799.0,1812.0
236072,2,4675,1314.0,799.0,1812.0
236072,3,2744,1314.0,633.0,466.0
236072,11,1931,419.0,166.0,1346.0
236133,1,1014,10.0,166.0,838.0
236133,2,720,4.0,160.0,556.0
236133,3,662,3.0,160.0,499.0
236133,11,114,1.0,2.0,57.0
236133,11,294,6.0,6.0,282.0
236188,1,4905,1314.0,1346.0,1639.0
236188,2,4905,1314.0,1346.0,1639.0
236188,3,4016,1314.0,1222.0,1139.0
236188,11,889,265.0,124.0,500.0
236212,1,879,0.0,94.0,785.0
236212,2,879,0.0,94.0,785.0
236212,3,879,0.0,94.0,785.0
236230,1,2633,39.0,85.0,2509.0
236230,2,2301,23.0,82.0,2196.0
236230,3,2253,22.0,81.0,2150.0
236230,11,114,1.0,2.0,46.0
236230,11,332,16.0,3.0,313.0
236258,1,1583,715.0,356.0,512.0
236258,2,1583,715.0,356.0,512.0
236258,3,1105,534.0,289.0,282.0
236258,11,478,181.0,67.0,230.0
236328,1,2023,0.0,2.0,2023.0
236328,2,1712,0.0,2.0,1712.0
236328,3,1712,0.0,2.0,1712.0
236382,1,3072,647.0,600.0,1825.0
236382,2,3072,647.0,600.0,1825.0
236382,3,1600,531.0,527.0,542.0
236382,11,1472,116.0,73.0,1283.0
236452,1,1609,47.0,536.0,1026.0
236452,2,1365,41.0,494.0,830.0
236452,3,1344,38.0,493.0,813.0
236452,11,114,3.0,2.0,17.0
236452,11,244,6.0,42.0,196.0
236504,1,4901,989.0,568.0,2714.0
236504,2,4901,989.0,568.0,2714.0
236504,3,1660,747.0,440.0,473.0
236504,11,3241,242.0,128.0,2714.0
236513,1,4476,1314.0,1457.0,1369.0
236513,2,4476,1314.0,1457.0,1369.0
236513,3,3498,1304.0,1121.0,1073.0
236513,11,978,346.0,336.0,296.0
236577,1,3118,116.0,584.0,2418.0
236577,2,2432,3.0,348.0,2081.0
236577,3,2409,3.0,348.0,2058.0
236577,11,114,0.0,2.0,23.0
236577,11,686,113.0,236.0,337.0
236595,1,6030,386.0,1004.0,2714.0
236595,2,4046,17.0,702.0,2714.0
236595,3,4033,17.0,702.0,2714.0
236595,11,114,0.0,2.0,16.0
236595,11,3075,369.0,302.0,2404.0
236610,1,4418,1314.0,751.0,1590.0
236610,2,4418,1314.0,751.0,1590.0
236610,3,3566,1314.0,635.0,1187.0
236610,11,852,333.0,116.0,403.0
236638,1,3860,321.0,1654.0,1252.0
236638,2,3860,321.0,1654.0,1252.0
236638,3,2763,278.0,1654.0,389.0
236638,11,1097,43.0,191.0,863.0
236656,1,3788,1314.0,1102.0,580.0
236656,2,3788,1314.0,1102.0,580.0
236656,3,3611,1314.0,1075.0,502.0
236656,11,177,72.0,27.0,78.0
236692,1,6030,1314.0,1158.0,2714.0
236692,2,6030,1314.0,1158.0,2714.0
236692,3,4515,1314.0,1120.0,1696.0
236692,11,1987,182.0,38.0,1767.0
236708,1,3795,1314.0,1150.0,1044.0
236708,2,3795,1314.0,1150.0,1044.0
236708,3,3638,1314.0,1145.0,946.0
236708,11,157,54.0,5.0,98.0
236753,1,5502,1314.0,1463.0,2188.0
236753,2,5502,1314.0,1463.0,2188.0
236753,3,5113,1314.0,1404.0,1960.0
236753,11,389,102.0,59.0,228.0
236887,1,2662,720.0,586.0,1356.0
236887,2,2662,720.0,586.0,1356.0
236887,3,2260,638.0,512.0,1110.0
236887,11,402,82.0,74.0,246.0
236896,1,1432,23.0,169.0,1240.0
236896,2,1300,7.0,123.0,1170.0
236896,3,1234,0.0,121.0,1113.0
236896,11,114,7.0,2.0,57.0
236896,11,132,16.0,46.0,70.0
236939,1,6030,1314.0,1654.0,2714.0
236939,2,6030,1314.0,1654.0,2714.0
236939,3,6030,1314.0,1654.0,2714.0
236939,11,347,47.0,8.0,292.0
236939,11,4927,1258.0,128.0,2714.0
236948,1,6030,1207.0,1654.0,2714.0
236948,2,6030,440.0,1654.0,2714.0
236948,3,6030,351.0,1654.0,2714.0
236948,11,5282,89.0,11.0,2714.0
236948,11,6030,767.0,1612.0,2714.0
236975,1,2529,1026.0,809.0,694.0
236975,2,2529,1026.0,809.0,694.0
236975,3,2308,979.0,795.0,534.0
236975,11,221,47.0,14.0,160.0
237011,1,6030,367.0,1654.0,2714.0
237011,2,6030,244.0,1654.0,2714.0
237011,3,6030,238.0,1654.0,2714.0
237011,11,115,6.0,7.0,102.0
237011,11,946,123.0,165.0,658.0
237039,1,3340,1314.0,833.0,1001.0
237039,2,3340,1314.0,833.0,1001.0
237039,3,2821,1314.0,767.0,706.0
237039,11,519,158.0,66.0,295.0
237066,1,2415,57.0,95.0,2263.0
237066,2,2047,0.0,28.0,2019.0
237066,3,2037,0.0,28.0,2009.0
237066,11,114,0.0,2.0,16.0
237066,11,368,57.0,67.0,244.0
237109,1,3279,1172.0,993.0,1114.0
237109,2,3279,1172.0,993.0,1114.0
237109,3,3241,1158.0,990.0,1093.0
237109,11,114,14.0,3.0,21.0
237118,1,767,13.0,433.0,321.0
237118,2,674,12.0,412.0,250.0
237118,3,633,5.0,408.0,220.0
237118,11,114,7.0,4.0,30.0
237118,11,114,1.0,21.0,71.0
237136,1,232,29.0,38.0,165.0
237136,2,220,18.0,37.0,165.0
237136,3,182,8.0,37.0,137.0
237136,11,114,10.0,2.0,28.0
237136,11,114,11.0,2.0,16.0
237181,1,623,1.0,55.0,567.0
237181,2,599,1.0,55.0,543.0
237181,3,594,1.0,55.0,538.0
237181,11,114,0.0,2.0,16.0
237181,11,114,0.0,2.0,24.0
237215,1,1306,263.0,731.0,312.0
237215,2,1286,243.0,731.0,312.0
237215,3,1244,226.0,728.0,290.0
237215,11,114,17.0,3.0,22.0
237215,11,114,20.0,2.0,16.0
237312,1,3059,1314.0,645.0,680.0
237312,2,2365,1287.0,591.0,487.0
237312,3,2330,1255.0,591.0,484.0
237312,11,114,32.0,2.0,16.0
237312,11,694,447.0,54.0,193.0
237330,1,1748,436.0,790.0,522.0
237330,2,1399,122.0,788.0,489.0
237330,3,1311,108.0,781.0,422.0
237330,11,114,14.0,7.0,67.0
237330,11,349,314.0,2.0,33.0
237358,1,650,13.0,2.0,637.0
237358,2,650,13.0,2.0,637.0
237358,3,644,13.0,2.0,631.0
237358,11,114,0.0,2.0,16.0
237367,1,3498,820.0,1639.0,1039.0
237367,2,3197,609.0,1567.0,1021.0
237367,3,2776,270.0,1550.0,956.0
237367,11,421,339.0,17.0,65.0
237367,11,301,211.0,72.0,18.0
237385,1,1630,127.0,741.0,762.0
237385,2,1608,105.0,741.0,762.0
237385,3,1257,95.0,721.0,441.0
237385,11,351,10.0,20.0,321.0
237385,11,114,22.0,2.0,16.0
237437,1,147,115.0,17.0,16.0
237437,2,147,115.0,17.0,16.0
237437,3,144,113.0,17.0,16.0
237437,11,114,2.0,2.0,16.0
237525,1,6030,1314.0,1654.0,2714.0
237525,2,6030,838.0,1654.0,2714.0
237525,3,6030,637.0,1654.0,2714.0
237525,11,987,201.0,77.0,709.0
237525,11,2739,1152.0,316.0,1271.0
237598,1,114,0.0,20.0,16.0
237598,2,114,0.0,20.0,16.0
237598,3,114,0.0,20.0,16.0
237686,1,2288,368.0,513.0,1407.0
237686,2,2288,368.0,513.0,1407.0
237686,3,1486,357.0,494.0,635.0
237686,11,802,11.0,19.0,772.0
237701,1,1145,188.0,479.0,478.0
237701,2,1145,188.0,479.0,478.0
237701,3,954,144.0,466.0,344.0
237701,11,191,44.0,13.0,134.0
237783,1,984,559.0,425.0,16.0
237783,2,762,384.0,378.0,16.0
237783,3,756,378.0,378.0,16.0
237783,11,114,6.0,2.0,16.0
237783,11,222,175.0,47.0,16.0
237792,1,3235,533.0,1533.0,1169.0
237792,2,2718,142.0,1494.0,1082.0
237792,3,2325,105.0,1469.0,751.0
237792,11,393,37.0,25.0,331.0
237792,11,517,391.0,39.0,87.0
237817,1,1365,371.0,628.0,366.0
237817,2,1365,371.0,628.0,366.0
237817,3,1093,350.0,544.0,199.0
237817,11,272,21.0,84.0,167.0
237899,1,3785,433.0,1007.0,2345.0
237899,2,3634,382.0,973.0,2279.0
237899,3,1362,202.0,830.0,330.0
237899,11,2272,180.0,143.0,1949.0
237899,11,151,51.0,34.0,66.0
237932,1,2315,231.0,821.0,1263.0
237932,2,1919,53.0,768.0,1098.0
237932,3,1648,53.0,768.0,827.0
237932,11,271,0.0,2.0,271.0
237932,11,396,178.0,53.0,165.0
237950,1,1481,440.0,469.0,572.0
237950,2,1481,440.0,469.0,572.0
237950,3,1038,39.0,469.0,530.0
237950,11,443,401.0,2.0,42.0
237969,1,951,21.0,257.0,673.0
237969,2,889,0.0,235.0,654.0
237969,3,886,0.0,235.0,651.0
237969,11,114,0.0,2.0,16.0
237969,11,114,21.0,22.0,19.0
237987,1,225,48.0,158.0,19.0
237987,2,225,48.0,158.0,19.0
237987,3,225,48.0,158.0,19.0
237996,1,525,366.0,107.0,52.0
237996,2,525,366.0,107.0,52.0
237996,3,525,366.0,107.0,52.0
238014,1,1222,596.0,455.0,171.0
238014,2,1222,596.0,455.0,171.0
238014,3,868,342.0,382.0,144.0
238014,11,354,254.0,73.0,27.0
238032,1,6030,1314.0,1654.0,2714.0
238032,2,6030,815.0,1654.0,2714.0
238032,3,6030,678.0,1654.0,2714.0
238032,11,689,137.0,343.0,209.0
238032,11,5682,1314.0,608.0,2714.0
238078,1,749,113.0,346.0,290.0
238078,2,594,21.0,304.0,269.0
238078,3,578,5.0,304.0,269.0
238078,11,114,16.0,2.0,16.0
238078,11,155,92.0,42.0,21.0
238193,1,1596,310.0,492.0,794.0
238193,2,788,93.0,212.0,483.0
238193,3,717,53.0,212.0,452.0
238193,11,114,40.0,2.0,31.0
238193,11,808,217.0,280.0,311.0
238263,1,6030,1314.0,1654.0,2714.0
238263,2,6030,1314.0,1654.0,2714.0
238263,3,6030,1314.0,1654.0,2714.0
238263,11,4364,419.0,171.0,2714.0
238263,11,114,42.0,4.0,16.0
238324,1,748,48.0,78.0,622.0
238324,2,563,2.0,25.0,536.0
238324,3,346,1.0,25.0,320.0
238324,11,217,1.0,2.0,216.0
238324,11,185,46.0,53.0,86.0
238333,1,964,6.0,2.0,958.0
238333,2,964,6.0,2.0,958.0
238333,3,921,0.0,2.0,921.0
238333,11,114,6.0,2.0,37.0
238397,1,2391,254.0,749.0,1388.0
238397,2,2391,254.0,749.0,1388.0
238397,3,2273,237.0,732.0,1304.0
238397,11,118,17.0,17.0,84.0
238430,1,1332,370.0,214.0,748.0
238430,2,755,78.0,152.0,525.0
238430,3,526,78.0,152.0,296.0
238430,11,229,0.0,2.0,229.0
238430,11,577,292.0,62.0,223.0
238458,1,3283,80.0,597.0,2606.0
238458,2,2771,10.0,583.0,2178.0
238458,3,2689,4.0,580.0,2105.0
238458,11,114,6.0,3.0,73.0
238458,11,512,70.0,14.0,428.0
238476,1,2667,0.0,66.0,2601.0
238476,2,2559,0.0,55.0,2504.0
238476,3,2541,0.0,55.0,2486.0
238476,11,114,0.0,2.0,18.0
238476,11,114,0.0,11.0,97.0
238616,1,4988,1314.0,1098.0,2143.0
238616,2,2817,576.0,739.0,1502.0
238616,3,2556,382.0,731.0,1443.0
238616,11,261,194.0,8.0,59.0
238616,11,2171,1171.0,359.0,641.0
238661,1,1876,213.0,301.0,1362.0
238661,2,1220,11.0,246.0,963.0
238661,3,1127,11.0,246.0,870.0
238661,11,114,0.0,2.0,93.0
238661,11,656,202.0,55.0,399.0
238722,1,6030,1314.0,1259.0,2714.0
238722,2,6030,1314.0,1259.0,2714.0
238722,3,5525,1314.0,1172.0,2714.0
238722,11,5656,749.0,87.0,2714.0
238759,1,6030,1314.0,1331.0,2714.0
238759,2,6030,1314.0,1331.0,2714.0
238759,3,4566,1264.0,1202.0,2100.0
238759,11,5315,204.0,129.0,2714.0
238980,1,2406,348.0,657.0,1401.0
238980,2,1898,239.0,500.0,1159.0
238980,3,1281,235.0,498.0,548.0
238980,11,617,4.0,2.0,611.0
238980,11,508,109.0,157.0,242.0
239008,1,3154,331.0,1092.0,1731.0
239008,2,3154,331.0,1092.0,1731.0
239008,3,1747,256.0,970.0,521.0
239008,11,1407,75.0,122.0,1210.0
239071,1,965,487.0,114.0,364.0
239071,2,736,273.0,108.0,355.0
239071,3,571,117.0,105.0,349.0
239071,11,165,156.0,3.0,16.0
239071,11,229,214.0,6.0,16.0
239080,1,1340,396.0,98.0,846.0
239080,2,1068,160.0,75.0,833.0
239080,3,1058,160.0,75.0,823.0
239080,11,114,0.0,2.0,16.0
239080,11,272,236.0,23.0,16.0
239105,1,6030,486.0,1654.0,2714.0
239105,2,6030,61.0,1422.0,2714.0
239105,3,6030,16.0,1412.0,2714.0
239105,11,238,45.0,10.0,183.0
239105,11,3639,425.0,907.0,2307.0
239169,1,1615,63.0,172.0,1380.0
239169,11,1615,63.0,172.0,1380.0
239220,1,2779,559.0,998.0,1222.0
239220,2,2779,559.0,998.0,1222.0
239220,3,2035,466.0,902.0,667.0
239220,11,744,93.0,96.0,555.0
239248,1,6030,1314.0,1654.0,2714.0
239248,2,6030,1314.0,1654.0,2714.0
239248,3,6030,1314.0,1654.0,2714.0
239248,11,1129,357.0,118.0,654.0
239309,1,896,3.0,265.0,628.0
239309,2,896,3.0,265.0,628.0
239309,3,895,3.0,265.0,627.0
239309,11,114,0.0,2.0,16.0
239318,1,2729,7.0,203.0,2519.0
239318,2,2575,1.0,192.0,2382.0
239318,3,2562,1.0,192.0,2369.0
239318,11,114,0.0,2.0,16.0
239318,11,154,6.0,11.0,137.0
239372,1,3074,742.0,696.0,1636.0
239372,2,3074,742.0,696.0,1636.0
239372,3,2269,626.0,672.0,971.0
239372,11,805,116.0,24.0,665.0
239390,1,1198,63.0,485.0,650.0
239390,2,716,1.0,375.0,340.0
239390,3,640,1.0,370.0,269.0
239390,11,114,0.0,5.0,71.0
239390,11,482,62.0,110.0,310.0
239424,1,130,15.0,27.0,88.0
239424,11,130,15.0,27.0,88.0
239442,1,1186,647.0,199.0,340.0
239442,2,1186,647.0,199.0,340.0
239442,3,738,521.0,145.0,72.0
239442,11,448,126.0,54.0,268.0
239460,1,6030,1314.0,1208.0,2714.0
239460,2,6030,1314.0,1208.0,2714.0
239460,3,2958,1314.0,1065.0,431.0
239460,11,3111,390.0,143.0,2578.0
239488,1,6030,1314.0,1654.0,2714.0
239488,2,6030,1314.0,1654.0,2714.0
239488,3,6030,1314.0,1654.0,2714.0
239488,11,3695,593.0,217.0,2714.0
239512,1,518,0.0,61.0,457.0
239512,2,518,0.0,61.0,457.0
239512,3,508,0.0,61.0,447.0
239512,11,114,0.0,2.0,16.0
239628,1,766,1.0,86.0,679.0
239628,2,766,1.0,86.0,679.0
239628,3,754,0.0,84.0,670.0
239628,11,114,1.0,2.0,16.0
239716,1,1882,0.0,171.0,1711.0
239716,2,1814,0.0,171.0,1643.0
239716,3,1784,0.0,169.0,1615.0
239716,11,114,0.0,2.0,28.0
239716,11,114,0.0,2.0,68.0
239910,1,2710,537.0,378.0,1795.0
239910,2,2710,537.0,378.0,1795.0
239910,3,1381,363.0,281.0,737.0
239910,11,1329,174.0,97.0,1058.0
240107,1,2456,521.0,753.0,1182.0
240107,2,1485,266.0,554.0,665.0
240107,3,1456,248.0,554.0,654.0
240107,11,114,18.0,2.0,16.0
240107,11,971,255.0,199.0,517.0
240116,1,6030,1314.0,1654.0,2714.0
240116,2,6030,1314.0,1654.0,2714.0
240116,3,4074,1130.0,1568.0,1376.0
240116,11,4290,470.0,174.0,2714.0
240125,1,6030,394.0,1081.0,2714.0
240125,2,6030,394.0,1081.0,2714.0
240125,3,4180,245.0,979.0,2714.0
240125,11,3088,149.0,102.0,2714.0
240170,1,3872,1185.0,1382.0,1305.0
240170,2,3872,1185.0,1382.0,1305.0
240170,3,3507,1016.0,1281.0,1210.0
240170,11,365,169.0,101.0,95.0
240189,1,6030,1314.0,1654.0,2714.0
240189,2,6030,881.0,1654.0,2714.0
240189,3,6030,785.0,1654.0,2714.0
240189,11,474,96.0,22.0,356.0
240189,11,1712,1314.0,120.0,273.0
240198,1,2677,659.0,1230.0,788.0
240198,2,2677,659.0,1230.0,788.0
240198,3,2092,488.0,1147.0,457.0
240198,11,585,171.0,83.0,331.0
240268,1,6030,811.0,1654.0,2714.0
240268,2,6030,289.0,1654.0,2714.0
240268,3,6030,247.0,1654.0,2714.0
240268,11,285,42.0,25.0,218.0
240268,11,681,522.0,13.0,146.0
240277,1,6030,1314.0,1654.0,2714.0
240277,2,6030,1314.0,1654.0,2714.0
240277,3,6030,1314.0,1654.0,792.0
240277,11,2841,326.0,252.0,2263.0
240277,11,453,232.0,140.0,81.0
240329,1,6030,519.0,1654.0,2714.0
240329,2,6030,51.0,1654.0,2714.0
240329,3,6030,41.0,1654.0,2714.0
240329,11,210,10.0,14.0,186.0
240329,11,927,468.0,103.0,356.0
240338,1,1086,60.0,102.0,924.0
240338,2,1003,14.0,71.0,918.0
240338,3,990,14.0,71.0,905.0
240338,11,114,0.0,2.0,16.0
240338,11,114,46.0,31.0,16.0
240365,1,6030,1221.0,1654.0,2714.0
240365,2,6030,709.0,1654.0,2714.0
240365,3,6030,656.0,1654.0,2714.0
240365,11,4815,53.0,29.0,2714.0
240365,11,1078,512.0,236.0,330.0
240374,1,3947,959.0,1654.0,1121.0
240374,2,3236,409.0,1654.0,1078.0
240374,3,2969,384.0,1654.0,846.0
240374,11,267,25.0,10.0,232.0
240374,11,711,550.0,118.0,43.0
240392,1,3473,1314.0,157.0,43.0
240392,2,1803,1314.0,157.0,43.0
240392,3,1783,1314.0,157.0,27.0
240392,11,114,4.0,2.0,16.0
240392,11,1670,1314.0,2.0,16.0
240417,1,6030,1314.0,1654.0,2714.0
240417,2,6030,781.0,1654.0,2714.0
240417,3,6030,748.0,1654.0,2714.0
240417,11,114,33.0,5.0,40.0
240417,11,980,683.0,150.0,147.0
240426,1,2710,1211.0,372.0,1127.0
240426,2,2213,760.0,355.0,1098.0
240426,3,2021,726.0,350.0,945.0
240426,11,192,34.0,5.0,153.0
240426,11,497,451.0,17.0,29.0
240444,1,6030,1314.0,1654.0,2714.0
240444,2,6030,545.0,1654.0,2714.0
240444,3,6030,280.0,1654.0,2714.0
240444,11,1122,265.0,43.0,814.0
240444,11,6030,839.0,1301.0,2714.0
240453,1,6030,1314.0,1654.0,2714.0
240453,2,6030,1314.0,1654.0,2714.0
240453,3,6030,1314.0,1654.0,2714.0
240453,11,1272,406.0,92.0,774.0
240453,11,4328,1023.0,1498.0,1807.0
240462,1,6030,879.0,1245.0,2714.0
240462,2,6028,423.0,1245.0,2714.0
240462,3,5920,379.0,1235.0,2714.0
240462,11,114,44.0,10.0,54.0
240462,11,458,456.0,2.0,16.0
240471,1,5188,400.0,1654.0,1607.0
240471,2,4776,242.0,1654.0,1509.0
240471,3,4327,186.0,1654.0,1155.0
240471,11,449,56.0,39.0,354.0
240471,11,412,158.0,156.0,98.0
240480,1,6030,871.0,1654.0,2714.0
240480,2,6030,490.0,1654.0,2714.0
240480,3,6030,331.0,1654.0,2714.0
240480,11,318,159.0,22.0,137.0
240480,11,651,381.0,105.0,165.0
240505,1,3354,673.0,1236.0,1445.0
240505,2,3354,673.0,1236.0,1445.0
240505,3,2222,431.0,1112.0,679.0
240505,11,1132,242.0,124.0,766.0
240514,1,1923,433.0,421.0,1069.0
240514,2,1923,433.0,421.0,1069.0
240514,3,987,280.0,340.0,367.0
240514,11,936,153.0,81.0,702.0
240596,1,1421,111.0,258.0,1052.0
240596,2,1421,111.0,258.0,1052.0
240596,3,509,61.0,156.0,292.0
240596,11,912,50.0,102.0,760.0
240620,1,3770,763.0,1008.0,1999.0
240620,2,3770,763.0,1008.0,1999.0
240620,3,2394,580.0,900.0,914.0
240620,11,1376,183.0,108.0,1085.0
240657,1,1423,259.0,528.0,636.0
240657,2,1423,259.0,528.0,636.0
240657,3,889,114.0,396.0,379.0
240657,11,534,145.0,132.0,257.0
240666,1,3596,566.0,994.0,2036.0
240666,2,3596,566.0,994.0,2036.0
240666,3,1700,411.0,696.0,593.0
240666,11,1896,155.0,298.0,1443.0
240693,1,2391,663.0,727.0,1001.0
240693,2,2391,663.0,727.0,1001.0
240693,3,1239,397.0,534.0,308.0
240693,11,1152,266.0,193.0,693.0
240727,1,6030,1314.0,1654.0,2714.0
240727,2,6030,1260.0,1654.0,2714.0
240727,3,6030,1176.0,1654.0,2714.0
240727,11,155,84.0,11.0,60.0
240727,11,2582,806.0,852.0,924.0
240745,1,1618,14.0,164.0,1440.0
240745,2,1618,14.0,164.0,1440.0
240745,3,1473,14.0,164.0,1295.0
240745,11,145,0.0,2.0,145.0
240754,1,2962,139.0,1654.0,751.0
240754,2,2669,82.0,1654.0,604.0
240754,3,2629,78.0,1654.0,592.0
240754,11,114,4.0,24.0,16.0
240754,11,293,57.0,89.0,147.0
240790,1,1297,183.0,852.0,262.0
240790,2,1297,183.0,852.0,262.0
240790,3,1279,179.0,846.0,254.0
240790,11,114,4.0,6.0,16.0
241191,1,838,66.0,591.0,181.0
241191,2,796,51.0,577.0,168.0
241191,3,787,48.0,576.0,163.0
241191,11,114,3.0,2.0,16.0
241191,11,114,15.0,14.0,16.0
241225,1,784,0.0,630.0,154.0
241225,2,611,0.0,518.0,93.0
241225,3,602,0.0,510.0,92.0
241225,11,114,0.0,8.0,16.0
241225,11,173,0.0,112.0,61.0
241304,1,2165,311.0,877.0,977.0
241304,2,1882,112.0,877.0,893.0
241304,3,1882,112.0,877.0,893.0
241304,11,283,199.0,2.0,84.0
241331,1,2459,14.0,825.0,1620.0
241331,2,703,0.0,406.0,297.0
241331,3,701,0.0,404.0,297.0
241331,11,114,0.0,2.0,16.0
241331,11,1756,14.0,419.0,1323.0
241377,1,830,299.0,451.0,80.0
241377,2,648,167.0,401.0,80.0
241377,3,645,164.0,401.0,80.0
241377,11,114,3.0,2.0,16.0
241377,11,182,132.0,50.0,16.0
241386,1,147,45.0,26.0,76.0
241386,2,131,29.0,26.0,76.0
241386,3,131,29.0,26.0,76.0
241386,11,114,16.0,2.0,16.0
241395,1,641,21.0,224.0,396.0
241395,2,308,19.0,196.0,93.0
241395,3,290,15.0,190.0,85.0
241395,11,114,4.0,6.0,16.0
241395,11,333,2.0,28.0,303.0
241410,1,5776,156.0,1654.0,2714.0
241410,2,4139,145.0,1638.0,2356.0
241410,3,4075,132.0,1635.0,2308.0
241410,11,114,13.0,3.0,48.0
241410,11,1637,11.0,46.0,1580.0
241614,1,381,162.0,19.0,200.0
241614,2,281,144.0,8.0,129.0
241614,3,280,144.0,8.0,128.0
241614,11,114,0.0,2.0,16.0
241614,11,114,18.0,11.0,71.0
241739,1,6030,0.0,1654.0,2714.0
241739,2,4780,0.0,1654.0,2142.0
241739,3,4780,0.0,1654.0,2142.0
241739,11,1340,0.0,637.0,703.0
241766,1,326,13.0,2.0,313.0
241766,11,114,13.0,2.0,22.0
241793,1,334,0.0,2.0,334.0
241793,11,334,0.0,2.0,334.0
241836,1,959,294.0,239.0,426.0
241836,2,924,294.0,239.0,391.0
241836,3,922,294.0,239.0,389.0
241836,11,114,0.0,2.0,16.0
241951,1,489,0.0,64.0,425.0
241951,2,489,0.0,64.0,425.0
241951,3,489,0.0,64.0,425.0
242112,1,391,0.0,2.0,391.0
242112,2,391,0.0,2.0,391.0
242112,3,391,0.0,2.0,391.0
242121,1,214,0.0,117.0,97.0
242121,2,214,0.0,117.0,97.0
242121,3,214,0.0,117.0,97.0
242130,1,326,64.0,2.0,262.0
242130,2,326,64.0,2.0,262.0
242130,3,326,64.0,2.0,262.0
242149,1,347,50.0,297.0,16.0
242149,2,347,50.0,297.0,16.0
242149,3,347,50.0,297.0,16.0
242617,1,3249,235.0,1654.0,1001.0
242617,2,2747,175.0,1654.0,605.0
242617,3,2699,154.0,1654.0,585.0
242617,11,114,21.0,7.0,20.0
242617,11,502,60.0,46.0,396.0
242626,1,3178,428.0,1654.0,656.0
242626,2,2968,384.0,1654.0,549.0
242626,3,2908,361.0,1654.0,526.0
242626,11,114,23.0,14.0,23.0
242626,11,210,44.0,59.0,107.0
242635,1,2705,581.0,1634.0,490.0
242635,2,2445,523.0,1541.0,381.0
242635,3,2352,468.0,1533.0,351.0
242635,11,114,55.0,8.0,30.0
242635,11,260,58.0,93.0,109.0
242644,1,1074,122.0,563.0,389.0
242644,2,1000,84.0,545.0,371.0
242644,3,996,82.0,545.0,369.0
242644,11,114,2.0,2.0,16.0
242644,11,114,38.0,18.0,18.0
242653,1,5001,623.0,1654.0,2062.0
242653,2,3278,485.0,1654.0,786.0
242653,3,3099,450.0,1654.0,687.0
242653,11,179,35.0,45.0,99.0
242653,11,1723,138.0,309.0,1276.0
242662,1,3267,1176.0,1579.0,512.0
242662,2,2779,831.0,1568.0,380.0
