UNITID,RRFTCT,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTCTA,RET_NMP,STUFACR 
217165,671.0,671.0,576.0,86.0,1.0,1.0,0.0,13.0
217235,971.0,970.0,672.0,75.0,9.0,9.0,3.0,14.0
217402,971.0,970.0,672.0,87.0,8.0,8.0,5.0,11.0
217420,583.0,582.0,413.0,71.0,26.0,26.0,12.0,11.0
217475,971.0,970.0,672.0,60.0,161.0,161.0,76.0,17.0
217484,971.0,970.0,672.0,85.0,16.0,16.0,11.0,17.0
217518,971.0,970.0,672.0,77.0,4.0,4.0,1.0,14.0
217536,562.0,562.0,463.0,82.0,1.0,1.0,0.0,13.0
217581,28.0,28.0,22.0,79.0,8.0,8.0,5.0,17.0
217606,25.0,25.0,21.0,84.0,8.0,8.0,2.0,10.0
217615,198.0,198.0,109.0,55.0,161.0,161.0,76.0,14.0
217624,124.0,124.0,72.0,58.0,5.0,5.0,1.0,15.0
217633,774.0,774.0,625.0,81.0,2.0,2.0,1.0,14.0
217688,676.0,668.0,470.0,70.0,14.0,14.0,1.0,12.0
217712,153.0,153.0,74.0,55.0,161.0,161.0,76.0,12.0
217721,582.0,582.0,378.0,65.0,1.0,1.0,0.0,17.0
217749,537.0,537.0,427.0,80.0,19.0,19.0,9.0,12.0
217776,132.0,132.0,88.0,67.0,2.0,2.0,0.0,12.0
217794,19.0,19.0,14.0,74.0,3.0,3.0,1.0,15.0
217819,971.0,970.0,672.0,80.0,9.0,9.0,4.0,16.0
217828,17.0,17.0,11.0,65.0,6.0,6.0,5.0,16.0
217837,70.0,70.0,34.0,55.0,161.0,161.0,69.0,13.0
217864,565.0,565.0,476.0,84.0,1.0,1.0,0.0,11.0
217882,971.0,970.0,672.0,87.0,8.0,8.0,1.0,16.0
217891,30.0,30.0,9.0,55.0,1.0,1.0,0.0,10.0
217907,211.0,211.0,133.0,63.0,2.0,2.0,1.0,12.0
217925,165.0,165.0,109.0,66.0,13.0,13.0,5.0,13.0
217934,191.0,191.0,106.0,55.0,16.0,16.0,6.0,11.0
217961,295.0,295.0,218.0,74.0,1.0,1.0,1.0,10.0
217989,96.0,96.0,44.0,55.0,10.0,10.0,5.0,14.0
217998,230.0,230.0,146.0,63.0,45.0,45.0,20.0,15.0
218025,372.0,372.0,231.0,62.0,161.0,161.0,76.0,17.0
218061,697.0,697.0,450.0,65.0,2.0,2.0,1.0,13.0
218140,757.0,757.0,477.0,63.0,161.0,161.0,76.0,20.0
218159,12.0,12.0,10.0,87.0,4.0,4.0,1.0,20.0
218195,12.0,12.0,8.0,80.0,1.0,1.0,1.0,20.0
218229,892.0,892.0,592.0,66.0,7.0,7.0,1.0,16.0
218238,278.0,278.0,181.0,65.0,5.0,5.0,2.0,11.0
218353,971.0,970.0,606.0,55.0,161.0,161.0,76.0,17.0
218414,328.0,328.0,226.0,69.0,1.0,1.0,0.0,14.0
218441,429.0,429.0,305.0,71.0,2.0,2.0,0.0,13.0
218487,158.0,158.0,107.0,68.0,53.0,53.0,23.0,13.0
218520,502.0,502.0,308.0,61.0,161.0,161.0,76.0,11.0
218645,524.0,524.0,316.0,60.0,2.0,2.0,0.0,15.0
218654,408.0,408.0,247.0,61.0,16.0,16.0,6.0,14.0
218663,971.0,970.0,672.0,87.0,9.0,9.0,5.0,18.0
218672,361.0,361.0,134.0,55.0,6.0,6.0,1.0,16.0
218681,125.0,125.0,53.0,55.0,7.0,7.0,2.0,14.0
218690,260.0,260.0,148.0,57.0,6.0,6.0,1.0,16.0
218706,145.0,145.0,75.0,55.0,2.0,2.0,1.0,15.0
218724,971.0,970.0,672.0,71.0,8.0,8.0,0.0,16.0
218733,526.0,526.0,358.0,68.0,60.0,60.0,6.0,17.0
218742,591.0,591.0,378.0,64.0,6.0,6.0,2.0,15.0
218830,872.0,871.0,532.0,61.0,161.0,161.0,76.0,18.0
218858,288.0,288.0,175.0,61.0,157.0,157.0,61.0,15.0
218885,971.0,970.0,672.0,55.0,161.0,161.0,70.0,19.0
218894,971.0,970.0,672.0,60.0,161.0,161.0,76.0,20.0
218919,78.0,78.0,51.0,65.0,3.0,3.0,1.0,13.0
218955,33.0,33.0,15.0,55.0,53.0,53.0,23.0,10.0
218964,817.0,817.0,547.0,67.0,1.0,1.0,1.0,12.0
218991,615.0,615.0,383.0,62.0,161.0,161.0,64.0,19.0
219000,466.0,466.0,382.0,82.0,1.0,1.0,1.0,12.0
219037,29.0,29.0,17.0,59.0,1.0,1.0,0.0,10.0
219046,374.0,374.0,266.0,71.0,16.0,16.0,6.0,18.0
219082,345.0,345.0,257.0,74.0,13.0,13.0,10.0,18.0
219091,167.0,167.0,115.0,69.0,1.0,1.0,0.0,12.0
219125,19.0,19.0,19.0,87.0,1.0,1.0,0.0,12.0
219143,707.0,706.0,570.0,81.0,35.0,35.0,15.0,17.0
219189,418.0,418.0,337.0,81.0,11.0,11.0,7.0,13.0
219198,174.0,174.0,123.0,71.0,5.0,5.0,3.0,13.0
219204,12.0,12.0,8.0,55.0,29.0,29.0,6.0,10.0
219240,12.0,12.0,8.0,67.0,15.0,15.0,12.0,10.0
219259,288.0,288.0,212.0,74.0,12.0,12.0,6.0,16.0
219277,33.0,33.0,22.0,67.0,17.0,17.0,5.0,10.0
219295,69.0,69.0,35.0,55.0,1.0,1.0,0.0,11.0
219347,483.0,483.0,400.0,83.0,8.0,8.0,5.0,12.0
219356,971.0,970.0,672.0,79.0,41.0,41.0,16.0,18.0
219374,12.0,12.0,8.0,87.0,8.0,8.0,5.0,16.0
219383,303.0,303.0,223.0,74.0,6.0,6.0,6.0,17.0
219426,676.0,674.0,482.0,72.0,161.0,161.0,76.0,11.0
219471,971.0,970.0,672.0,82.0,36.0,36.0,19.0,14.0
219480,154.0,154.0,101.0,66.0,37.0,36.0,20.0,10.0
219602,609.0,609.0,399.0,66.0,98.0,98.0,22.0,14.0
219639,63.0,63.0,40.0,63.0,5.0,5.0,3.0,10.0
219709,971.0,970.0,672.0,84.0,7.0,7.0,3.0,12.0
219718,445.0,445.0,248.0,56.0,30.0,30.0,8.0,17.0
219790,228.0,228.0,156.0,68.0,4.0,4.0,2.0,13.0
219806,394.0,394.0,266.0,68.0,1.0,1.0,1.0,10.0
219824,971.0,970.0,608.0,55.0,141.0,141.0,38.0,13.0
219833,271.0,271.0,193.0,71.0,1.0,1.0,0.0,10.0
219879,604.0,604.0,346.0,57.0,103.0,103.0,36.0,20.0
219888,971.0,970.0,652.0,55.0,106.0,106.0,37.0,19.0
219921,41.0,41.0,25.0,61.0,5.0,5.0,5.0,18.0
219949,190.0,190.0,112.0,59.0,3.0,3.0,2.0,16.0
219976,660.0,659.0,554.0,84.0,3.0,3.0,2.0,13.0
219994,103.0,103.0,83.0,81.0,11.0,11.0,10.0,17.0
220057,486.0,486.0,261.0,55.0,70.0,70.0,42.0,20.0
220075,971.0,970.0,672.0,72.0,24.0,24.0,16.0,16.0
220127,101.0,101.0,87.0,86.0,3.0,3.0,2.0,19.0
220163,12.0,12.0,10.0,87.0,13.0,13.0,11.0,20.0
220181,289.0,289.0,229.0,79.0,6.0,6.0,2.0,12.0
220206,47.0,47.0,33.0,70.0,14.0,14.0,8.0,10.0
220215,369.0,369.0,341.0,87.0,2.0,2.0,1.0,13.0
220251,55.0,55.0,39.0,71.0,3.0,3.0,0.0,20.0
220279,62.0,62.0,56.0,87.0,10.0,10.0,8.0,13.0
220321,53.0,53.0,37.0,70.0,16.0,16.0,13.0,20.0
220394,62.0,62.0,53.0,85.0,1.0,1.0,0.0,12.0
220400,731.0,731.0,324.0,55.0,94.0,94.0,36.0,19.0
220464,13.0,13.0,9.0,69.0,5.0,5.0,1.0,15.0
220473,141.0,141.0,108.0,77.0,8.0,8.0,2.0,10.0
220491,12.0,12.0,8.0,87.0,5.0,5.0,4.0,16.0
220516,182.0,182.0,124.0,68.0,3.0,3.0,2.0,11.0
220552,17.0,17.0,10.0,59.0,6.0,6.0,2.0,16.0
220598,296.0,296.0,180.0,61.0,3.0,3.0,1.0,15.0
220604,65.0,65.0,41.0,63.0,10.0,10.0,1.0,11.0
220613,617.0,617.0,490.0,79.0,3.0,3.0,0.0,12.0
220631,257.0,257.0,199.0,77.0,5.0,5.0,1.0,10.0
220640,86.0,86.0,65.0,76.0,22.0,22.0,18.0,20.0
220701,214.0,214.0,142.0,66.0,1.0,1.0,0.0,12.0
220710,274.0,274.0,182.0,66.0,1.0,1.0,0.0,12.0
220756,19.0,19.0,12.0,63.0,1.0,1.0,1.0,14.0
220765,195.0,195.0,137.0,70.0,84.0,84.0,39.0,20.0
220853,126.0,126.0,80.0,63.0,21.0,21.0,10.0,20.0
220862,971.0,970.0,672.0,75.0,93.0,93.0,40.0,17.0
220978,971.0,970.0,672.0,76.0,45.0,45.0,24.0,16.0
221050,120.0,120.0,99.0,83.0,24.0,24.0,19.0,20.0
221096,971.0,970.0,672.0,55.0,160.0,160.0,62.0,20.0
221102,96.0,96.0,79.0,82.0,12.0,12.0,5.0,20.0
221184,971.0,970.0,465.0,55.0,161.0,161.0,76.0,20.0
221236,51.0,51.0,42.0,82.0,23.0,23.0,19.0,12.0
221281,34.0,34.0,27.0,79.0,1.0,1.0,1.0,11.0
221333,53.0,53.0,40.0,75.0,21.0,21.0,13.0,13.0
221388,31.0,31.0,23.0,74.0,3.0,3.0,2.0,15.0
221397,933.0,933.0,519.0,56.0,74.0,74.0,32.0,17.0
221430,66.0,66.0,46.0,70.0,21.0,21.0,13.0,20.0
221485,971.0,970.0,526.0,55.0,161.0,161.0,64.0,16.0
221494,87.0,87.0,77.0,87.0,8.0,8.0,4.0,20.0
221582,23.0,23.0,18.0,78.0,6.0,6.0,4.0,10.0
221591,55.0,55.0,48.0,87.0,6.0,6.0,3.0,20.0
221607,32.0,32.0,25.0,78.0,8.0,8.0,7.0,15.0
221616,128.0,128.0,99.0,77.0,3.0,3.0,1.0,15.0
221625,156.0,156.0,115.0,74.0,6.0,6.0,3.0,20.0
221643,971.0,970.0,672.0,55.0,161.0,161.0,76.0,18.0
221661,476.0,476.0,404.0,85.0,4.0,4.0,2.0,15.0
221731,182.0,182.0,137.0,75.0,1.0,1.0,0.0,10.0
221740,971.0,970.0,672.0,73.0,17.0,17.0,6.0,16.0
221759,971.0,970.0,672.0,87.0,22.0,22.0,9.0,18.0
221768,971.0,970.0,672.0,71.0,7.0,7.0,6.0,15.0
221838,971.0,970.0,672.0,62.0,55.0,55.0,10.0,14.0
221847,971.0,970.0,672.0,78.0,8.0,8.0,3.0,18.0
221892,425.0,425.0,315.0,74.0,1.0,1.0,0.0,20.0
221908,971.0,970.0,633.0,56.0,93.0,93.0,42.0,20.0
221953,199.0,199.0,110.0,55.0,1.0,1.0,1.0,16.0
221971,347.0,347.0,293.0,84.0,13.0,13.0,11.0,10.0
221999,971.0,970.0,672.0,87.0,2.0,2.0,2.0,10.0
222053,971.0,970.0,672.0,55.0,161.0,161.0,74.0,20.0
222062,971.0,970.0,643.0,55.0,69.0,69.0,26.0,17.0
222105,62.0,62.0,40.0,65.0,61.0,61.0,31.0,11.0
222178,833.0,833.0,654.0,79.0,1.0,1.0,0.0,13.0
222567,303.0,303.0,186.0,61.0,161.0,161.0,76.0,12.0
222576,971.0,970.0,643.0,66.0,161.0,161.0,76.0,19.0
222822,476.0,476.0,292.0,61.0,161.0,161.0,64.0,17.0
222831,971.0,970.0,672.0,73.0,16.0,16.0,7.0,18.0
222877,86.0,86.0,28.0,55.0,1.0,1.0,0.0,18.0
222886,243.0,243.0,172.0,71.0,12.0,12.0,10.0,20.0
222938,16.0,16.0,8.0,55.0,19.0,19.0,6.0,14.0
223232,971.0,970.0,672.0,87.0,13.0,13.0,6.0,15.0
223320,300.0,300.0,153.0,55.0,161.0,161.0,76.0,18.0
223427,971.0,970.0,672.0,55.0,161.0,161.0,76.0,20.0
223816,332.0,331.0,162.0,55.0,161.0,161.0,76.0,13.0
223898,301.0,301.0,170.0,56.0,161.0,161.0,76.0,15.0
223922,233.0,233.0,130.0,56.0,161.0,161.0,76.0,17.0
224004,195.0,195.0,132.0,68.0,6.0,6.0,0.0,18.0
224110,564.0,564.0,353.0,63.0,161.0,161.0,76.0,19.0
224147,971.0,970.0,672.0,63.0,141.0,141.0,52.0,18.0
224156,52.0,52.0,49.0,87.0,4.0,4.0,2.0,17.0
224226,679.0,679.0,422.0,62.0,7.0,7.0,1.0,17.0
224244,105.0,105.0,36.0,55.0,5.0,5.0,3.0,13.0
224527,403.0,403.0,265.0,66.0,1.0,1.0,0.0,14.0
224545,217.0,217.0,136.0,63.0,5.0,5.0,2.0,14.0
224554,772.0,772.0,502.0,65.0,45.0,45.0,18.0,20.0
224615,23.0,23.0,11.0,55.0,41.0,41.0,23.0,20.0
224642,971.0,970.0,672.0,62.0,161.0,161.0,76.0,20.0
224660,16.0,16.0,9.0,56.0,1.0,1.0,0.0,20.0
224679,12.0,12.0,8.0,55.0,4.0,4.0,3.0,20.0
224758,16.0,16.0,12.0,75.0,3.0,3.0,3.0,10.0
224776,12.0,12.0,8.0,55.0,17.0,17.0,4.0,11.0
224828,16.0,16.0,10.0,63.0,6.0,6.0,2.0,10.0
224891,214.0,213.0,127.0,60.0,91.0,91.0,44.0,19.0
225043,12.0,12.0,8.0,75.0,1.0,1.0,0.0,10.0
225070,12.0,12.0,8.0,67.0,1.0,1.0,0.0,20.0
225247,388.0,388.0,248.0,64.0,1.0,1.0,0.0,16.0
225308,23.0,23.0,21.0,87.0,1.0,1.0,0.0,16.0
225371,391.0,391.0,201.0,55.0,136.0,136.0,58.0,16.0
225399,758.0,758.0,524.0,69.0,44.0,44.0,24.0,15.0
225414,263.0,263.0,175.0,67.0,72.0,72.0,37.0,15.0
225423,971.0,970.0,672.0,63.0,161.0,161.0,76.0,19.0
225432,971.0,970.0,672.0,65.0,161.0,161.0,76.0,18.0
225502,129.0,129.0,77.0,60.0,20.0,20.0,8.0,16.0
225511,971.0,970.0,672.0,85.0,161.0,161.0,76.0,20.0
225520,365.0,365.0,230.0,63.0,119.0,119.0,53.0,20.0
225548,227.0,227.0,124.0,55.0,8.0,8.0,1.0,10.0
225575,147.0,147.0,101.0,69.0,3.0,3.0,0.0,16.0
225627,963.0,963.0,672.0,70.0,3.0,3.0,0.0,13.0
225876,93.0,93.0,40.0,55.0,6.0,6.0,1.0,14.0
225885,118.0,118.0,48.0,55.0,1.0,1.0,0.0,12.0
226019,736.0,735.0,496.0,67.0,161.0,161.0,66.0,18.0
226091,971.0,970.0,672.0,59.0,161.0,161.0,76.0,20.0
226107,196.0,196.0,126.0,64.0,58.0,58.0,24.0,20.0
226116,218.0,218.0,157.0,72.0,88.0,88.0,42.0,18.0
226152,971.0,970.0,672.0,79.0,20.0,20.0,15.0,19.0
226204,288.0,288.0,224.0,78.0,161.0,161.0,76.0,13.0
226231,314.0,314.0,242.0,77.0,11.0,11.0,5.0,13.0
226383,308.0,308.0,220.0,71.0,2.0,2.0,2.0,12.0
226471,861.0,861.0,555.0,64.0,1.0,1.0,0.0,17.0
226578,532.0,532.0,344.0,65.0,161.0,161.0,76.0,15.0
226587,300.0,300.0,193.0,64.0,2.0,2.0,0.0,13.0
226833,745.0,745.0,471.0,63.0,9.0,9.0,5.0,16.0
226879,12.0,12.0,8.0,86.0,2.0,2.0,2.0,10.0
227146,821.0,821.0,485.0,59.0,161.0,161.0,76.0,20.0
227216,971.0,970.0,672.0,80.0,161.0,161.0,76.0,20.0
227225,422.0,422.0,248.0,59.0,73.0,73.0,24.0,17.0
227304,660.0,660.0,423.0,64.0,161.0,161.0,76.0,20.0
227313,68.0,68.0,59.0,87.0,56.0,56.0,34.0,15.0
227322,105.0,105.0,98.0,87.0,76.0,76.0,43.0,20.0
227331,249.0,249.0,142.0,57.0,5.0,5.0,2.0,11.0
227368,971.0,970.0,672.0,76.0,161.0,161.0,76.0,19.0
227377,563.0,563.0,369.0,66.0,161.0,161.0,76.0,20.0
227386,301.0,301.0,200.0,66.0,46.0,46.0,21.0,13.0
227401,531.0,531.0,291.0,55.0,161.0,161.0,57.0,20.0
227429,54.0,54.0,39.0,72.0,1.0,1.0,0.0,20.0
227526,971.0,970.0,672.0,73.0,57.0,57.0,13.0,16.0
227687,233.0,233.0,82.0,55.0,161.0,161.0,76.0,18.0
227845,609.0,609.0,491.0,81.0,4.0,4.0,3.0,14.0
227854,385.0,385.0,159.0,55.0,161.0,161.0,76.0,18.0
227863,436.0,436.0,310.0,71.0,7.0,7.0,1.0,14.0
227881,971.0,970.0,672.0,74.0,151.0,151.0,76.0,20.0
227924,971.0,970.0,538.0,55.0,161.0,161.0,76.0,20.0
228042,251.0,251.0,155.0,62.0,1.0,1.0,0.0,15.0
228149,605.0,605.0,412.0,68.0,1.0,1.0,1.0,11.0
228158,971.0,970.0,539.0,55.0,161.0,161.0,76.0,16.0
228200,88.0,88.0,71.0,81.0,14.0,14.0,12.0,20.0
228219,104.0,104.0,68.0,65.0,5.0,5.0,3.0,20.0
228246,971.0,970.0,672.0,87.0,4.0,4.0,3.0,11.0
228316,472.0,472.0,169.0,55.0,161.0,161.0,76.0,18.0
228325,137.0,137.0,105.0,77.0,1.0,1.0,0.0,17.0
228343,354.0,354.0,281.0,79.0,1.0,1.0,0.0,11.0
228431,971.0,970.0,672.0,73.0,29.0,29.0,12.0,17.0
228459,971.0,970.0,672.0,80.0,161.0,161.0,76.0,20.0
228468,127.0,130.0,103.0,79.0,2.0,2.0,2.0,12.0
228501,192.0,192.0,94.0,55.0,4.0,4.0,1.0,12.0
228529,971.0,970.0,672.0,70.0,147.0,147.0,76.0,17.0
228547,971.0,970.0,672.0,72.0,161.0,161.0,76.0,19.0
228608,248.0,248.0,172.0,69.0,161.0,161.0,76.0,18.0
228699,267.0,267.0,127.0,55.0,114.0,114.0,48.0,18.0
228705,896.0,896.0,569.0,64.0,39.0,39.0,16.0,16.0
228723,971.0,970.0,672.0,87.0,161.0,161.0,76.0,18.0
228769,971.0,970.0,672.0,74.0,161.0,161.0,76.0,20.0
228778,971.0,970.0,672.0,87.0,145.0,145.0,76.0,18.0
228787,971.0,970.0,672.0,87.0,161.0,161.0,76.0,20.0
228796,971.0,970.0,672.0,75.0,161.0,161.0,76.0,19.0
228802,971.0,970.0,672.0,61.0,56.0,56.0,31.0,15.0
228875,971.0,970.0,672.0,87.0,5.0,5.0,3.0,14.0
228884,160.0,160.0,48.0,55.0,1.0,1.0,0.0,17.0
229018,453.0,453.0,300.0,66.0,26.0,26.0,9.0,18.0
229027,971.0,970.0,672.0,80.0,161.0,161.0,76.0,20.0
229063,971.0,970.0,672.0,55.0,22.0,22.0,7.0,18.0
229115,971.0,970.0,672.0,86.0,159.0,159.0,76.0,20.0
229160,362.0,362.0,201.0,56.0,13.0,13.0,4.0,14.0
229179,971.0,970.0,672.0,73.0,60.0,60.0,30.0,16.0
229425,26.0,26.0,17.0,65.0,19.0,19.0,12.0,10.0
229504,169.0,169.0,62.0,55.0,128.0,128.0,56.0,14.0
229522,32.0,32.0,19.0,59.0,27.0,27.0,14.0,14.0
229540,246.0,246.0,157.0,64.0,161.0,161.0,76.0,13.0
229656,31.0,31.0,24.0,77.0,1.0,1.0,0.0,16.0
229780,200.0,200.0,77.0,55.0,22.0,22.0,9.0,10.0
229814,971.0,970.0,672.0,68.0,48.0,48.0,22.0,17.0
229832,142.0,142.0,95.0,67.0,38.0,38.0,14.0,20.0
229841,971.0,970.0,672.0,73.0,161.0,161.0,76.0,17.0
229887,169.0,169.0,92.0,55.0,24.0,24.0,3.0,18.0
230010,114.0,114.0,87.0,76.0,161.0,161.0,76.0,16.0
230038,971.0,970.0,672.0,87.0,140.0,82.0,59.0,20.0
230047,702.0,488.0,257.0,55.0,5.0,4.0,2.0,15.0
230065,75.0,75.0,73.0,87.0,46.0,46.0,40.0,12.0
230162,80.0,79.0,55.0,70.0,161.0,161.0,76.0,10.0
230171,971.0,970.0,672.0,63.0,78.0,78.0,18.0,20.0
230205,27.0,27.0,22.0,81.0,7.0,7.0,5.0,20.0
230214,12.0,12.0,8.0,83.0,8.0,8.0,7.0,18.0
230418,33.0,33.0,21.0,64.0,87.0,87.0,49.0,14.0
230490,81.0,81.0,56.0,69.0,161.0,161.0,76.0,12.0
230597,971.0,970.0,672.0,55.0,98.0,98.0,36.0,20.0
230603,971.0,970.0,672.0,71.0,108.0,106.0,45.0,20.0
230676,50.0,50.0,48.0,87.0,61.0,61.0,42.0,10.0
230728,971.0,970.0,672.0,74.0,161.0,161.0,76.0,19.0
230737,971.0,970.0,672.0,68.0,161.0,161.0,76.0,20.0
230746,971.0,970.0,672.0,58.0,161.0,161.0,76.0,16.0
230764,971.0,970.0,672.0,85.0,161.0,161.0,76.0,18.0
230782,971.0,970.0,672.0,68.0,161.0,161.0,76.0,20.0
230807,167.0,165.0,124.0,75.0,1.0,1.0,0.0,10.0
230816,241.0,241.0,202.0,84.0,8.0,8.0,3.0,10.0
230834,389.0,389.0,258.0,66.0,1.0,1.0,1.0,16.0
230852,431.0,431.0,329.0,76.0,9.0,9.0,3.0,14.0
230861,216.0,216.0,118.0,55.0,161.0,161.0,76.0,20.0
230913,230.0,230.0,156.0,68.0,13.0,13.0,5.0,13.0
230995,610.0,610.0,454.0,74.0,7.0,7.0,4.0,11.0
231059,316.0,316.0,250.0,79.0,1.0,1.0,0.0,10.0
231095,16.0,16.0,12.0,75.0,1.0,1.0,1.0,10.0
231165,49.0,49.0,33.0,67.0,3.0,3.0,1.0,10.0
231174,971.0,970.0,672.0,87.0,9.0,9.0,5.0,17.0
231280,12.0,12.0,8.0,75.0,1.0,1.0,0.0,18.0
231420,227.0,227.0,142.0,63.0,3.0,3.0,0.0,12.0
231536,374.0,374.0,241.0,64.0,161.0,161.0,76.0,20.0
231624,971.0,970.0,672.0,87.0,2.0,2.0,2.0,12.0
231651,264.0,264.0,185.0,70.0,102.0,101.0,25.0,20.0
231688,12.0,12.0,8.0,73.0,2.0,2.0,2.0,10.0
231697,240.0,240.0,151.0,63.0,161.0,161.0,76.0,18.0
231712,971.0,970.0,672.0,86.0,1.0,1.0,0.0,13.0
231785,12.0,12.0,8.0,55.0,1.0,1.0,0.0,18.0
231873,114.0,114.0,67.0,59.0,19.0,19.0,6.0,16.0
231882,247.0,247.0,157.0,64.0,127.0,127.0,51.0,20.0
232025,390.0,390.0,263.0,67.0,1.0,1.0,0.0,12.0
232043,207.0,207.0,164.0,79.0,1.0,1.0,1.0,10.0
232052,56.0,56.0,25.0,55.0,56.0,56.0,25.0,16.0
232089,206.0,206.0,119.0,58.0,1.0,1.0,0.0,11.0
232186,971.0,970.0,672.0,85.0,141.0,141.0,76.0,16.0
232195,723.0,723.0,468.0,65.0,161.0,161.0,76.0,20.0
232265,613.0,613.0,473.0,77.0,2.0,2.0,1.0,13.0
232414,422.0,422.0,277.0,66.0,161.0,161.0,76.0,20.0
232423,971.0,970.0,672.0,87.0,5.0,5.0,3.0,17.0
232450,673.0,673.0,457.0,68.0,161.0,161.0,76.0,20.0
232557,971.0,970.0,672.0,79.0,161.0,161.0,76.0,18.0
232566,706.0,705.0,537.0,76.0,12.0,12.0,7.0,13.0
232575,500.0,500.0,325.0,65.0,161.0,161.0,76.0,20.0
232609,336.0,336.0,256.0,76.0,1.0,1.0,0.0,10.0
232672,313.0,313.0,201.0,64.0,2.0,2.0,1.0,12.0
232681,629.0,629.0,525.0,83.0,25.0,25.0,23.0,12.0
232706,326.0,326.0,243.0,75.0,5.0,5.0,4.0,13.0
232788,213.0,213.0,135.0,63.0,81.0,81.0,33.0,18.0
232867,471.0,471.0,307.0,65.0,103.0,103.0,42.0,20.0
232937,971.0,970.0,672.0,70.0,1.0,1.0,0.0,18.0
232946,971.0,970.0,672.0,71.0,161.0,161.0,76.0,20.0
232982,971.0,970.0,672.0,74.0,88.0,87.0,41.0,16.0
233019,378.0,378.0,241.0,64.0,78.0,78.0,30.0,18.0
233037,112.0,112.0,61.0,55.0,61.0,61.0,22.0,19.0
233116,355.0,355.0,236.0,66.0,161.0,161.0,76.0,19.0
233277,971.0,970.0,672.0,68.0,1.0,1.0,0.0,12.0
233286,19.0,19.0,9.0,55.0,3.0,3.0,2.0,12.0
233295,343.0,343.0,279.0,81.0,2.0,2.0,2.0,10.0
233301,137.0,137.0,92.0,67.0,1.0,1.0,0.0,10.0
233310,148.0,148.0,89.0,60.0,148.0,148.0,76.0,20.0
233338,827.0,827.0,133.0,55.0,29.0,29.0,8.0,20.0
233374,871.0,872.0,672.0,87.0,3.0,3.0,2.0,10.0
233426,465.0,465.0,342.0,74.0,1.0,1.0,0.0,11.0
233541,509.0,509.0,423.0,83.0,1.0,1.0,0.0,11.0
233602,16.0,16.0,12.0,75.0,1.0,1.0,0.0,10.0
233611,317.0,242.0,162.0,67.0,5.0,3.0,0.0,17.0
233639,158.0,158.0,104.0,66.0,161.0,161.0,59.0,20.0
233648,375.0,375.0,219.0,58.0,88.0,88.0,27.0,19.0
233666,28.0,28.0,28.0,87.0,11.0,11.0,10.0,12.0
233684,12.0,12.0,8.0,55.0,77.0,77.0,32.0,20.0
233754,507.0,507.0,324.0,64.0,161.0,161.0,76.0,20.0
233772,971.0,970.0,672.0,61.0,161.0,161.0,76.0,20.0
233897,251.0,251.0,175.0,70.0,6.0,6.0,4.0,14.0
233903,322.0,322.0,182.0,57.0,154.0,154.0,53.0,17.0
233921,971.0,970.0,672.0,87.0,21.0,21.0,15.0,17.0
233949,648.0,648.0,434.0,67.0,161.0,161.0,76.0,20.0
234030,971.0,970.0,672.0,85.0,43.0,43.0,26.0,16.0
234076,971.0,970.0,672.0,87.0,1.0,1.0,0.0,15.0
234119,12.0,12.0,8.0,67.0,3.0,3.0,3.0,17.0
234137,12.0,12.0,8.0,75.0,1.0,1.0,0.0,14.0
234155,913.0,913.0,667.0,73.0,7.0,7.0,5.0,12.0
234164,291.0,291.0,156.0,55.0,22.0,22.0,7.0,17.0
234377,247.0,247.0,159.0,64.0,90.0,90.0,52.0,20.0
234827,971.0,970.0,672.0,68.0,36.0,36.0,13.0,14.0
235024,97.0,97.0,67.0,69.0,1.0,1.0,1.0,10.0
235097,971.0,970.0,672.0,67.0,26.0,26.0,10.0,19.0
235149,971.0,970.0,618.0,60.0,161.0,161.0,76.0,15.0
235167,208.0,208.0,136.0,65.0,16.0,16.0,6.0,17.0
235316,971.0,970.0,672.0,87.0,1.0,1.0,0.0,12.0
235422,81.0,81.0,60.0,74.0,44.0,42.0,26.0,10.0
235671,142.0,142.0,87.0,61.0,11.0,11.0,4.0,20.0
236133,156.0,156.0,126.0,81.0,1.0,1.0,0.0,10.0
236230,510.0,508.0,396.0,78.0,1.0,1.0,0.0,11.0
236328,409.0,409.0,322.0,79.0,1.0,1.0,0.0,10.0
236452,345.0,345.0,242.0,70.0,3.0,3.0,1.0,11.0
236577,575.0,575.0,454.0,79.0,4.0,4.0,0.0,12.0
236595,971.0,970.0,672.0,82.0,5.0,5.0,3.0,10.0
236610,242.0,242.0,130.0,55.0,128.0,128.0,51.0,14.0
236656,401.0,401.0,239.0,60.0,138.0,138.0,57.0,14.0
236896,276.0,276.0,213.0,77.0,3.0,3.0,2.0,13.0
236939,971.0,970.0,672.0,81.0,135.0,135.0,74.0,15.0
236948,971.0,970.0,672.0,87.0,86.0,86.0,66.0,20.0
237011,971.0,970.0,672.0,77.0,61.0,61.0,39.0,17.0
237066,532.0,532.0,414.0,78.0,2.0,2.0,1.0,10.0
237118,262.0,262.0,149.0,57.0,1.0,1.0,0.0,14.0
237136,17.0,17.0,13.0,76.0,1.0,1.0,1.0,10.0
237172,22.0,22.0,19.0,86.0,1.0,1.0,0.0,10.0
237215,218.0,218.0,126.0,58.0,14.0,14.0,1.0,14.0
