UNITID,F2A01,F2A19,F2A02,F2A03,F2A03A,F2A04,F2A05,F2A05A,F2A05B,F2A06,F2A11,F2A12,F2A13,F2A15,F2A17,F2A18,F2B01,F2B02,F2B04,F2B05,F2B07,F2C01,F2C02,F2C03,F2C05,F2C06,F2C07,F2C08,F2C10,F2C13,F2C131,F2C16,F2C161,F2C17,F2C171,F2D01,F2D012,F2D05,F2D052,F2D08,F2D082,F2D083,F2D084,F2D08A,F2D082A,F2D083A,F2D084A,F2D10,F2D102,F2D103,F2D12,F2D122,F2D15,F2D152,F2D16,F2D162,F2D163,F2D164,F2D172,F2D173,F2D18,F2D182,F2D183,F2D184,F2E011,F2E012,F2E041,F2E042,F2E051,F2E052,F2E061,F2E062,F2E071,F2E072,F2E131,F2E132,F2E133,F2E134,F2E135,F2E136,F2E137,F2FHA,F2H01,F2H02,F2H03,F2H03A,F2H03B,F2H03C,F2I01,F2I02,F2I03,F2I04,F2I05,F2I06,F2I07   
108861,7701750.0,9021820.0,20382204.0,4375428.0,0.0,7256734.0,8750042.0,5562652.0,3187390.0,16006776.0,2069328.0,10822682.0,214480.0,0.0,13106490.0,4084670.0,2558531.0,3477377.0,-918846.0,16925622.0,16006776.0,0.0,0.0,0.0,0.0,112138.0,112138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282683,282683,317000,317000,1475593,431593,1044000,0,431593,431593,0,0,-1310977,-450616,-860361,971377.0,971377.0,0,0,2558531,2038286,520245,0,0,0,2558531,2038286,520245,0,821953,366708,264360,31000,349931,170114,1496831,427568,544302.0,148337.0,3477377,1143727,538050,284283,240818,137890,1132609,1,8640521.0,8750042.0,109521.0,200360.0,319885.0,-410724.0,-1028367.0,2634177.0,-918846.0,16925622.0,6984956.0,0.0,3477377.0
108870,26160299.0,8743517.0,53743906.0,6101858.0,0.0,22306051.0,25335997.0,18045730.0,7290267.0,47642048.0,2345188.0,15235004.0,9111538.0,0.0,27221361.0,18477844.0,32518737.0,38527866.0,-6009129.0,53651177.0,47642048.0,0.0,0.0,0.0,1583963.0,0.0,1583963.0,1583963.0,1583963.0,0.0,0.0,1583963.0,1583963.0,0.0,0.0,14963517,14963517,2405996,2405996,13120185,9235560,3884625,0,12004543,8774918,3229625,0,-3667341,-946783,-2720558,4549972.0,4549972.0,0,0,32518737,31354670,1164067,0,5460653,-5460653,32518737,36815323,-4296586,0,3020286,1683393,7947695,4599246,1151055,695687,5491646,3349608,0.0,0.0,38527866,16189104,3947335,1195409,700544,0,16495474,1,24822143.0,22090718.0,-2731425.0,553270.0,-2690969.0,-593726.0,-1712543.0,36815323.0,-6009129.0,53651177.0,47642048.0,0.0,38527866.0
109651,158990000.0,148266000.0,387750000.0,174777000.0,147206000.0,117425000.0,95548000.0,85861000.0,9687000.0,212973000.0,10217000.0,133539000.0,10867000.0,27538000.0,182161000.0,33895000.0,96586000.0,115796000.0,-19210000.0,232183000.0,212973000.0,3101708.0,3417000.0,2768684.0,3204000.0,23177000.0,35668392.0,27119000.0,27119000.0,738000.0,738000.0,3204000.0,3204000.0,23177000.0,23177000.0,106145000,106145000,6224000,0,4511000,702000,2187000,1622000,4511000,702000,2187000,1622000,-21366000,-6787000,0,432000.0,432000.0,640000,640000,96586000,101132000,8311000,-12857000,15978000,-12851000,96586000,117110000,-4540000,-15984000,67004000,33223000,20301000,9938000,8135000,4132000,18228000,7289000,2128000.0,334000.0,115796000,54916000,14742000,11686000,5533000,2424000,26495000,1,133281000.0,127039000.0,-6242000.0,19722000.0,-19694000.0,-6270000.0,-1829000.0,124740000.0,-19210000.0,232183000.0,104463000.0,147206000.0,115796000.0
109785,86377937.0,169175627.0,364665569.0,189486180.0,114977533.0,90406661.0,84772728.0,40923112.0,43849616.0,175179389.0,56288289.0,230249279.0,81120101.0,6045687.0,376993261.0,207817634.0,197531896.0,206470501.0,-8938605.0,184117994.0,175179389.0,7426482.0,15740572.0,18206.0,3971160.0,63971823.0,91128243.0,67942983.0,67942983.0,15740572.0,15740572.0,2727608.0,2727608.0,42030115.0,42030115.0,146873733,146873733,15200691,15200691,4951010,2084649,1584323,1282038,4951010,2084649,1584323,1282038,-5765908,3053632,-8144454,22221607.0,22221607.0,6078199,-2742341,197531896,194664535,1585323,1282038,0,0,197531896,194664535,1585323,1282038,78900542,67373156,18642402,12843982,51218863,25611373,36890402,21686156,14321367.0,1554344.0,206470501,129069011,34724150,4996960,12329356,6137122,19213902,1,100257631.0,89461386.0,-10796245.0,928699.0,-8445253.0,-3279691.0,-5282306.0,197667734.0,-8938605.0,184117994.0,131329773.0,112476052.0,206470501.0
110097,173139000.0,240202000.0,465270000.0,142108000.0,109430000.0,220374000.0,102788000.0,41192000.0,61596000.0,323162000.0,19352000.0,319481000.0,72684000.0,20479000.0,431996000.0,191794000.0,150136000.0,174159000.0,-24949000.0,348111000.0,323162000.0,4920000.0,1207000.0,6151000.0,3931000.0,63686000.0,79895000.0,67617000.0,67617000.0,0.0,0.0,3931000.0,3931000.0,63686000.0,63686000.0,98853000,98853000,6543000,6543000,29778000,4435000,23742000,1601000,28298000,4435000,22262000,1601000,-13333000,-8536000,-4371000,25115000.0,25115000.0,1066000,1064000,150136000,129588000,19373000,1175000,13634000,-13634000,150136000,143222000,5739000,1175000,55758000,34639000,15035000,8316000,24764000,14893000,48097000,18450000,24985000.0,1107000.0,174159000,79172000,19991000,8922000,10678000,3694000,51702000,1,183701962.0,152137916.0,-31564046.0,1617061.0,-7045009.0,-6489059.0,-31068000.0,151757000.0,-24949000.0,348111000.0,123358000.0,109430000.0,174159000.0
110316,11585416.0,20329705.0,49020222.0,21039402.0,14134197.0,21644028.0,6336792.0,1532318.0,4804474.0,27980820.0,6000000.0,19780236.0,781871.0,78606.0,28240424.0,7910719.0,39505741.0,36145365.0,3360376.0,24620444.0,27980820.0,133446.0,453015.0,16302.0,215904.0,681761.0,1500428.0,472282.0,472282.0,0.0,0.0,0.0,0.0,472282.0,472282.0,34125775,34125775,220658,220658,3160741,1291645,0,1869096,3160741,1291645,0,1869096,-376352,-376352,0,876105.0,876105.0,0,0,39505741,37636645,0,1869096,0,0,39505741,37636645,0,1869096,15566742,11412257,2350617,1448356,2660142,1776202,14246573,5068484,0.0,0.0,36145365,20425657,3867100,1667399,1189776,556823,8438610,1,1968374.0,1532318.0,-436056.0,0.0,0.0,0.0,2175906.0,38321271.0,3360376.0,24620444.0,21644028.0,14134197.0,36145365.0
110361,72345066.0,389681787.0,642540657.0,374179536.0,335301593.0,182930748.0,85430373.0,69662441.0,15767932.0,268361121.0,73131198.0,418540670.0,81364861.0,8757441.0,581794170.0,192112383.0,278844177.0,255813640.0,23030537.0,245330584.0,268361121.0,18683756.0,24130315.0,23812975.0,1735247.0,107863298.0,176225591.0,110425320.0,110425320.0,826775.0,826775.0,1735247.0,1735247.0,107863298.0,107863298.0,224500450,224500450,24568297,0,19467344,203157,1913364,17350823,19435469,203157,1881489,17350823,-17459956,-6335773,-11124183,20371029.0,20371029.0,7280485,7280485,278844177,246135876,15357478,17350823,25946268,-25946268,278844177,272082144,-10588790,17350823,110757001,55365549,7641304,3641421,53935122,22626454,47798544,14499086,23630657.0,3161998.0,255813640,99294508,30122670,19921229,22647799,16196599,67630835,1,103827086.0,119106756.0,15279670.0,34255661.0,-17506209.0,-1469782.0,5600181.0,277986891.0,23030537.0,245330584.0,144211157.0,335301593.0,255813640.0
110370,49788000.0,74941000.0,200487000.0,49018000.0,33127000.0,58299000.0,93170000.0,30113000.0,63057000.0,151469000.0,16670000.0,62511000.0,22489000.0,18111000.0,119781000.0,44840000.0,70020000.0,74289000.0,4269000.0,155738000.0,151469000.0,1523434.0,2164581.0,458637.0,5629535.0,26569314.0,36346701.0,32199000.0,32199000.0,2994882.0,2994882.0,29204118.0,29204118.0,0.0,0.0,48001000,48001000,5487000,3649000,16820867,882000,13272867,2666000,7463002,453000,6049002,961000,-6413000,-645000,-5768000,4836000.0,4836000.0,385160,327000,70020000,57435000,9919000,2666000,0,0,70020000,57435000,9919000,2666000,31959000,18972746,6448000,5089125,6897000,3946103,16812000,5400913,10255000.0,3850007.0,74289000,38744000,11366000,8721000,1656000,505000,13297000,1,48581000.0,43266000.0,-5315000.0,2693000.0,-6302000.0,-1706000.0,-7808000.0,55112000.0,4269000.0,155738000.0,11772000.0,33127000.0,74289000.0
110404,4164549000.0,1165563000.0,6336115000.0,2573948000.0,1063710000.0,528841000.0,3233326000.0,2088934000.0,1144392000.0,3762167000.0,80068000.0,1578798000.0,682234000.0,128250000.0,2469350000.0,1303787000.0,2673293000.0,3336108547.0,-618340000.0,4380507000.0,3762167000.0,669000.0,8477000.0,167000.0,43987000.0,45559000.0,98859000.0,98190000.0,98190000.0,421725.0,421725.0,25758762.0,25758762.0,71173592.0,71173592.0,50996000,50996000,390920000,390920000,319186000,153297000,107862000,58027000,218585000,57742000,102816000,58027000,-624087000,-202311000,-419775000,46185000.0,46185000.0,39461000,39461000,2673293000,2929180000,-311913000,56026000,181771000,-181771000,2673293000,3110951000,-493684000,56026000,269078969,135184303,52458051,24164044,36101109,11809242,78019346,50512521,39897624.0,9244586.0,3336108547,355986780,86474017,0,91771000,43427927,2758448823,1,4022359000.0,3390504000.0,-631855000.0,144687000.0,-533278000.0,-179320000.0,-173196000.0,3306368000.0,-618340000.0,4380507000.0,2043599000.0,1063710000.0,3336108547.0
110413,150771382.0,144135588.0,401299846.0,91386287.0,67244090.0,186015556.0,123898003.0,68717519.0,55180484.0,309913559.0,45101098.0,186761980.0,25347630.0,1855341.0,259066049.0,114930461.0,118224884.0,117016709.0,1208175.0,308705384.0,309913559.0,4414010.0,411431.0,7407004.0,2403825.0,58710293.0,73346563.0,61114118.0,61114118.0,0.0,0.0,0.0,0.0,61114118.0,61114118.0,72632916,72632916,11420287,11420287,12539763,4906856,6022162,1610745,11764807,4131900,6022162,1610745,-107326,-298844,223750,19078968.0,19078968.0,0,0,118224884,110400459,6245912,1578513,6391446,-6391446,118224884,116791905,-145534,1578513,39140309,26153201,7051470,3021256,21629231,11113689,18783965,11366698,14105049.0,533933.0,117016709,58098031,14333985,10117262,8290327,2235255,23941849,1,145735309.0,143062043.0,-2673266.0,1910153.0,692361.0,-5275780.0,-224805.0,117881450.0,1208175.0,308705384.0,294426854.0,67244090.0,117016709.0
110918,409253.0,64849.0,474102.0,31249.0,0.0,332423.0,110430.0,110430.0,0.0,442853.0,0.0,31754.0,193026.0,0.0,224780.0,159931.0,568764.0,571754.0,-158752.0,601605.0,442853.0,50961.0,6493.0,17999.0,0.0,0.0,75453.0,8015.0,8015.0,0.0,0.0,5130.0,5130.0,2885.0,2885.0,149649,149649,221328,221328,185936,185936,0,0,185936,185936,0,0,11851,11851,0,0.0,0.0,0,0,568764,568764,0,0,0,0,568764,568764,0,0,59925,59906,74127,66875,144775,137620,204947,83104,0.0,0.0,571754,347505,15170,64849,26972,146,117112,1,118963.0,110430.0,-8533.0,0.0,8533.0,-3556.0,8533.0,568764.0,-158752.0,601605.0,482642.0,0.0,571754.0
111081,214272680.0,64853747.0,340656403.0,54570561.0,36703490.0,73950060.0,212135782.0,120102205.0,92033577.0,286085842.0,2677129.0,82021175.0,8603616.0,17554882.0,110856802.0,46003055.0,56015970.0,80080441.0,-24064471.0,310150313.0,286085842.0,1151737.0,147328.0,902965.0,4505915.0,19315505.0,26023450.0,23821419.0,23821419.0,147328.0,147328.0,0.0,0.0,21619389.0,21619389.0,48890782,48890782,3459062,3459062,7474409,2606286,4212413,655710,7285407,2417284,4212413,655710,-13240702,-1058339,-12182363,3504451.0,3504451.0,5578821,2119759,56015970,59871148,-4510888,655710,0,0,56015970,59871148,-4510888,655710,41566473,24925905,11239106,7409754,6703636,3606831,14117673,6350044,3015880.0,658290.0,80080441,42950824,8956851,1332775,3254229,647088,22938674,1,234418752.0,215891775.0,-18526977.0,655710.0,-13195819.0,-10338000.0,-2684674.0,58035879.0,-24064471.0,310150313.0,165983638.0,36703490.0,80080441.0
111391,21287371.0,27654210.0,69688098.0,15873360.0,10901976.0,43491037.0,10323701.0,6991599.0,3332102.0,53814738.0,6614297.0,33526534.0,29657713.0,652472.0,70451016.0,42796806.0,26560416.0,30835421.0,-4275005.0,58089743.0,53814738.0,0.0,0.0,0.0,132234.0,14705483.0,14837717.0,14837717.0,14837717.0,0.0,0.0,0.0,0.0,14837717.0,14837717.0,24437333,24437333,2237723,2237723,2248219,417749,1594100,236370,1994444,163974,1594100,236370,-2926549,-2285415,0,0.0,0.0,288514,288514,26560416,25371080,1594100,-404764,950446,-950446,26560416,26321526,643654,-404764,8687246,6412040,10708390,4679202,5090178,2151439,6349607,3140240,0.0,0.0,30835421,16382921,2144476,1230435,1828359,266114,8983116,1,31145338.0,27835339.0,-3309999.0,232370.0,-2737956.0,-801001.0,-4513895.0,28606941.0,-4275005.0,58089743.0,9748777.0,10901976.0,30835421.0
111948,782187000.0,963339000.0,2132826000.0,572792000.0,481517000.0,1190214000.0,369820000.0,186442000.0,183378000.0,1560034000.0,191277000.0,894634000.0,250093000.0,23396000.0,1359400000.0,396061000.0,458160000.0,406924000.0,154481000.0,1397329185.0,1560034000.0,7289310.0,2870136.0,9214429.0,4269991.0,174749200.0,198393066.0,180411805.0,180411805.0,1856819.0,1856819.0,1439866.0,1439866.0,177115120.0,177115120.0,340297000,340297000,21416000,21416000,33423000,15945000,8279000,9199000,29889000,12411000,8279000,9199000,4962000,20000,4938000,49441000.0,49441000.0,7813000,14993000,458160000,442920000,5037000,10203000,13168000,-13168000,458160000,456088000,-8131000,10203000,184664000,108391000,54687000,19320000,35235000,14966000,67259000,33372000,41699000.0,4230000.0,406924000,190808000,57120000,32754000,41743000,15120000,69379000,1,564411000.0,608097000.0,43686000.0,43030000.0,10469000.0,-10807000.0,50801000.0,448602000.0,154481000.0,1397329185.0,146197000.0,481517000.0,406924000.0
111966,187058000.0,57469600.0,315146000.0,81164700.0,45346800.0,78590800.0,155390500.0,35165100.0,120225400.0,233981300.0,2343400.0,74061700.0,13887900.0,4372600.0,97175400.0,39705800.0,159123700.0,87713700.0,71410000.0,162571300.0,233981300.0,674788.0,52895.0,568315.0,3674359.0,580330.0,5550687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28054900,28054900,26562200,26562200,35439300,28429300,7010000,0,24552401,21947548,2604853,0,-7277900,3483500,-10761400,1183700.0,1183700.0,35,35,159123700,112875100,46248600,0,0,0,159123700,112875100,46248600,0,22515000,13187676,17978400,7433348,2626500,1687062,25459100,8877156,659000.0,0.0,87713700,40865295,9883805,1893700,3332200,1910500,29828200,1,117359500.0,103121400.0,-14238100.0,340300.0,-10761400.0,-3627400.0,35798900.0,120029100.0,71410000.0,162571300.0,78590800.0,45346800.0,87713700.0
112075,54996299.0,97552543.0,219619567.0,53116010.0,29791622.0,94060953.0,72442604.0,32237281.0,40205323.0,166503557.0,37485225.0,119522856.0,19255046.0,3536931.0,179800058.0,82247515.0,78016559.0,76236284.0,1780275.0,164723282.0,166503557.0,2228577.0,232800.0,2680498.0,1945805.0,25942079.0,33029759.0,27887884.0,27887884.0,4994175.0,4994175.0,0.0,0.0,17984634.0,17984634.0,55856330,55856330,0,0,12366348,8161992,4204356,0,12366348,8161992,4204356,0,-7040609,-2732686,-4307923,10467147.0,10467147.0,0,0,78016559,78120126,-103567,0,0,0,78016559,78120126,-103567,0,32234745,17846794,4286845,2287009,18042511,8159426,13706689,4149561,7965494.0,849139.0,76236284,33291929,7021903,4765655,6096925,725970,24333902,1,44436329.0,47999681.0,3563352.0,9740207.0,-4474118.0,-1038044.0,4551095.0,-2770820.0,1780275.0,164723282.0,35537220.0,29791622.0,76236284.0
112084,345713.0,1624829.0,6627949.0,7387078.0,1810287.0,-1440567.0,681438.0,0.0,681438.0,-759129.0,0.0,1869315.0,3423483.0,0.0,5780550.0,4155721.0,13130614.0,11350971.0,1779643.0,1647133.0,-759129.0,780126.0,64523.0,657362.0,0.0,6368795.0,7870806.0,6368795.0,6909305.0,605033.0,64523.0,0.0,0.0,4867829.0,4867829.0,7523803,7523803,853516,853516,1283363,1283363,0,0,1283363,1283363,0,0,83,83,0,786646.0,786646.0,2683203,2683203,13130614,13130614,0,0,0,0,13130614,13130614,0,0,1820799,1475264,546342,115252,2701266,1508826,1811041,1098220,1354133.0,0.0,11350971,4197562,314903,1955430,168400,151053,4563623,1,667950.0,685207.0,17257.0,17257.0,0.0,0.0,6060.0,13130614.0,1779643.0,1647133.0,0.0,2973859.0,11350971.0
112127,33065818.0,6296297.0,41038362.0,1714129.0,1448366.0,5137365.0,34186868.0,22739255.0,11447613.0,39324233.0,1041184.0,14383292.0,821083.0,14221.0,16259780.0,9963483.0,10404473.0,6038391.0,4366082.0,34958151.0,39324233.0,0.0,0.0,0.0,1063102.0,56886.0,1119988.0,1119988.0,1119988.0,0.0,0.0,0.0,0.0,1119988.0,1119988.0,155150,155150,0,0,4681265,4624428,25677,31160,4681265,4624428,25677,31160,4612221,436,4593633,862356.0,862356.0,0,0,10404473,5735851,4619310,49312,-680054,245804,10404473,5055797,4865114,483562,1518370,921160,482377,96058,717979,300087,2079310,795570,690153.0,1249.0,6038391,2426514,936217,204478,775525,55418,1640239,1,26076103.0,30151273.0,4075170.0,55235.0,4454185.0,-434250.0,377514.0,6471883.0,4366082.0,34958151.0,5137365.0,1448366.0,6038391.0
112251,195535116.0,58199367.0,299608354.0,57317581.0,37665718.0,19643281.0,222647492.0,140889002.0,81758490.0,242290773.0,23976350.0,56053903.0,9174767.0,3301202.0,92506222.0,34306855.0,108571530.0,66809443.0,15907577.0,226383196.0,242290773.0,0.0,1060854.0,0.0,214491.0,16514490.0,17789835.0,16331679.0,16331679.0,1060854.0,1060854.0,15270825.0,15270825.0,0.0,0.0,34778578,34778578,3468913,3468913,54564659,10306896,41154653,3103110,50285052,6027289,41154653,3103110,12858597,10490275,1229402,593311.0,593311.0,1998597,1986175,108571530,61933023,42396477,4242030,1047962,-1047962,108571530,62980985,41348515,4242030,28387776,18292455,6375673,3353542,6158381,3323923,14172322,5625319,1294052.0,24.0,66809443,34892581,6996585,2197722,1682531,2466348,18573676,1,216256639.0,196273203.0,-19983436.0,4503013.0,-24800407.0,-12858596.0,7507941.0,62980985.0,15907577.0,226383196.0,101401770.0,37665718.0,66809443.0
112260,2088561000.0,291377000.0,2810444000.0,1057876000.0,521936000.0,370900000.0,1381668000.0,556593000.0,825075000.0,1752568000.0,50254000.0,327009000.0,41558000.0,21095000.0,439916000.0,148539000.0,183569000.0,157894000.0,16132000.0,1736436000.0,1752568000.0,1498000.0,158000.0,1370000.0,22181000.0,7757000.0,32964000.0,30096000.0,30096000.0,158000.0,158000.0,22181000.0,22181000.0,7757000.0,7757000.0,51599000,51599000,5571000,5571000,222264000,5444000,206641000,10179000,222232000,5412000,206641000,10179000,-119876000,-44913000,-71594000,22159000.0,22159000.0,1852000,1852000,183569000,41712000,135047000,6810000,50330000,-50330000,183569000,92042000,84717000,6810000,48091000,26488000,9462000,4333000,28215000,10678000,34436000,9739000,26624000.0,3019000.0,157894000,58094000,17808000,6860000,9440000,14725000,50967000,1,1313226000.0,1224986000.0,-88240000.0,10350000.0,-81323000.0,-44813000.0,-68852000.0,159974000.0,16132000.0,1736436000.0,-8424000.0,521936000.0,157894000.0
112525,68675264.0,206315458.0,538844634.0,286874319.0,163869112.0,222802286.0,29168029.0,14812961.0,14355068.0,251970315.0,6914148.0,247754691.0,65619494.0,1857749.0,322146082.0,115830624.0,235757132.0,217602373.0,17412731.0,234557584.0,251970315.0,0.0,627340.0,311535.0,2365640.0,3832178.0,7136693.0,6197818.0,6197818.0,0.0,0.0,6197818.0,6197818.0,0.0,0.0,194505578,194505578,10935729,10935729,11404811,1952051,8077132,1375628,10303146,850386,8077132,1375628,1192301,385029,777996,1956131.0,1956131.0,3647270,3647270,235757132,225497100,8855128,1404904,3254739,-3254739,235757132,228751839,5600389,1404904,131365824,73653314,23705683,11569823,8843004,5000678,26373779,12314798,2425667.0,296546.0,217602373,115701720,28457810,6886328,7372205,4307219,54877091,1,64037245.0,59131707.0,-4905538.0,1440582.0,-9445336.0,-1000935.0,10739215.0,228341588.0,17412731.0,234557584.0,189365028.0,87857077.0,217602373.0
113698,30090907.0,71134362.0,118721210.0,40509309.0,23967188.0,36224473.0,41987428.0,26125459.0,15861969.0,78211901.0,4405137.0,102717080.0,30273636.0,1424695.0,138820548.0,67686186.0,55454587.0,62251689.0,-6797102.0,85009003.0,78211901.0,1903477.0,0.0,3100068.0,1259238.0,28936858.0,35199641.0,30196096.0,30196096.0,0.0,0.0,1259238.0,1259238.0,28936858.0,28936858.0,41121439,41121439,4771865,4771865,5359790,585587,3323430,1450773,5359790,585587,3323430,1450773,-4866120,-18341,-4847779,7218654.0,7218654.0,1848959,3987839,55454587,57667043,-2212456,0,2186933,-2186933,55454587,59853976,-4399389,0,26957997,22539494,4417047,3123656,12331504,6853411,15736609,7519446,2808532.0,215603.0,62251689,40251610,8200392,3633788,3368555,1164868,5632476,1,34890809.0,30059220.0,-4831589.0,404411.0,4866119.0,-369881.0,4584645.0,55843261.0,-6797102.0,85009003.0,0.0,23967188.0,62251689.0
113704,8751328.0,28209.0,8779537.0,55158.0,0.0,100635.0,8623744.0,6435235.0,2188509.0,8724379.0,0.0,0.0,89799.0,0.0,89799.0,61590.0,2030544.0,3284605.0,-1254061.0,9978440.0,8724379.0,0.0,0.0,0.0,279280.0,1686.0,280966.0,280966.0,280966.0,0.0,0.0,280966.0,280966.0,0.0,0.0,206609,206609,299709,299709,193620,0,188620,5000,193620,0,188620,5000,-1058643,0,-1058643,0.0,0.0,1123624,662969,2030544,2434912,-409368,5000,856545,-856545,2030544,3291457,-1265913,5000,1118388,939594,476777,103564,456236,160068,1190362,566495,0.0,0.0,3284605,1769721,173028,134253,7543,0,1200060,1,8930820.0,7562180.0,-1368640.0,5000.0,-1058643.0,-315000.0,6851.0,3291457.0,-1254061.0,9978440.0,2289143.0,0.0,3284605.0
114549,18487595.0,4723883.0,38287622.0,7715517.0,1703169.0,23234216.0,7337889.0,4131728.0,3206161.0,30572105.0,2603972.0,4487813.0,4320242.0,0.0,11412027.0,6688144.0,26145050.0,24538144.0,1606906.0,28965199.0,30572105.0,0.0,0.0,0.0,150285.0,365360.0,515645.0,515645.0,515645.0,0.0,0.0,0.0,0.0,515645.0,515645.0,21868275,21868275,4077814,4077814,1645839,92557,354594,1198688,1645839,92557,354594,1198688,-1549125,-1063134,-485991,0.0,0.0,0,0,26145050,25077759,-131397,1198688,472246,-472246,26145050,25550005,-603643,1198688,10525578,7410781,1879101,1106536,1956351,1035386,8922636,2975714,0.0,0.0,24538144,12914629,4345775,208158,226634,88456,6754492,1,8975862.0,8466174.0,-509688.0,1198688.0,-1531958.0,-176418.0,1011961.0,25550105.0,1606906.0,28965199.0,23419663.0,1703169.0,24538144.0
